,asin,helpful,reviewText,overall,reviewTime,title,price,brand,reviewLength,reviewWords,usefulness,avgWordLength,expresiveness,ratingDelta,priceDelta,sentiment
838,B000CPINXE,"[2, 4]","It took about two weeks to get the product. I tried to ""slip"" the cover onto the steering wheel of my Jeep Grand Cherokee. It did not fit, at all! My steering wheel match the dimensions as required. I attempted to stretch the material. But that did not work. Be careful. Don't waste the money if you're not sure.",1.0,"07 1, 2009",Superior 58-1110 Slip-On Contour -Woodgrain Steering Wheel Cover,17.33,Superior,312,61,0.5,5.114754098360656,1.0081661607139119,0.2389221158021843,0.29714587002917264,0.9931707382202148
839,B000C3YTBQ,"[2, 2]","Assembly was complicated at first, but it only took around 25 min.  The results were amazing.  Aside from the louder sound (A plus in my book) I had definite horsepower gains and improved gas mileage.  The biggest difference was with the accelerator response.  I gained an average of 4 MPG.  That's right 4MPG.  Ex - when I first installed, I floored it everywhere because it sounded good. I actually got 1 mpg more with the throttle open all the way with this air intake. (1mpg more compared to my normal (slowly accelerating)driving)",5.0,"08 20, 2012","K&amp;N 69-6540TB Typhoon Air Intake Kit, Short Ram, Blue",216.3,K&amp;N,535,93,1.0,5.752688172043011,1.5370402122359643,1.1946105790109216,3.70875081865609,0.9999948740005493
840,B004VR08IW,"[0, 1]","I like the style and materials used. They were easy to install, sturdy in construction, and appear to be holding up very well. The price was a selling point for me as well. I would recommend them for anyone wanting that extra step and securing when getting in or out of your vehicle.  Thanks",4.0,"02 16, 2013","Lund 22858768 Chrome 5&quot; Oval Bent Running Boards, Set of 2",298.97,Lund,291,54,0.0,5.3888888888888875,0.8924749619434631,0.9556884632087372,5.126237782032415,0.9999998807907104
841,B005VLMZ2O,"[1, 1]","Arrived on time, before scheduled delivery. Actual Toyota part, I was thinking I was going to be sent some aftermarket replacement part. Saved liked $40 over dealer price.",5.0,"05 25, 2012",Genuine Toyota Parts 51441-06020 Lower Engine Cover,15.73,Toyota,171,28,1.0,6.107142857142858,0.4627647950817956,1.1946105790109216,0.2697117446946847,0.998979926109314
842,B005RQGBQY,"[0, 1]",i was sent an incorrect amount of lights for the type i needed for my car. i still have 2 lights left over that does not fit where it is needed.,2.0,"01 22, 2013",Nissan Maxima Blue Interior LED Package (9 Pieces),14.98,Classy Autos,144,31,0.0,4.645161290322581,0.512346737411988,0.4778442316043686,0.2568519984441435,0.0002497732639312744
843,B0029Y918M,"[2, 2]","Recently I a bought a new car; it's great on gas mileage, not so good on my bottom.  The seats aren't very comfortable, especially during a long drive.  When I decided to drive to my son's house in Canada, a 1900 mile trip, one way, I knew I needed help with the seat.The Wondergel Roll was cheaper than several other gel seat cushions, but the reviews were good, so I took a chance and ordered it (overnight delivery; it was nearly time for me to leave).  It was wonderful.  Two days, I drove over 500 miles, one day over 700, and unlike other trips, I didn't have to stop and give my poor aching bottom a rest.  No complaints at all--not one.  I highly recommend it.  There is one small problem with it, it should not be allowed to reach the temperature of 120 degrees--warnings come with the package.  I just brought the cushion inside when in extreme temps. No problem.",5.0,"07 20, 2013",Wondergel Roll &amp; Go - Gel Seat Cushion,34.95,Wondergel,873,168,1.0,5.196428571428571,2.7765887704907737,1.1946105790109216,0.5992641752752212,0.9987713694572449
844,B0002SQUJK,"[2, 3]","I needed a wind-back caliper tool on short notice so I bought this at a local store.  Unfortunately, I paid a lot more than I would have if I had bought it here on Amazon!The tool itself is rock-solid.  Nothing flaky or whimsy about the cast and milled steel pieces.  This tool will likely last a lifetime in all but the busiest shops.The case is durable heavy plastic.  I kinda wish it was a little less unassuming, though as it might be easy to forget what's inside it if it sits on a shelf in a home-owner's basement or garage.  I suppose some white duct tape and a marker pen will serve to label it.Mine had simple instructions glued to the inside of the cover.  I'd give those a ""A+"" for being conveniently located (no piece of paper to get lost) and very well-written (no broken english from poor translation), though a 'B-' for the not-so-clear illustration.Putting it to use was simple and quick.  Almost felt ant-climactic how well the tool did the job.  Just like that it wound my brake pistons right back in.  Nothing stuck, slipped, broke, whatever.  It just worked.  And that is how it should be.",5.0,"06 26, 2012",OTC 7317A Disc Brake Caliper Tool Set,39.83,OTC,1109,214,0.6666666666666666,5.182242990654205,3.536845219553723,1.1946105790109216,0.6829382575454095,0.015660107135772705
845,B0025271LW,"[1, 1]","The one I pulled out was a Hengst and it was 100% ready for changing. Similar construction to the Hengst and is also an OEM for BMW/MB/VW/Audi. Just depends on when the car was built and what parts were available at that time. Just as an FYI, it DOES come with the O-ring for the Oil Filter Housing Cap and also a Drain plug washer (which you should ALWAYS replace).",5.0,"07 31, 2013",Mann-Filter HU 938/4 X Metal-Free Oil Filter,11.57,Mann Filter,366,74,1.0,4.9459459459459465,1.2230212441447457,1.1946105790109216,0.19838301882501602,0.9996945261955261
846,B003JZXSIO,"[1, 1]","Great Price Fast shipping, did have an issue with the product Amazon only sent me the springs and had to contact customer support to get a reshipment (very fast turn around and great customer support)Kit was fairly easy install and noticeable improvement in handling. Car is much stiffer around corners with less body role.Recommend",5.0,"03 5, 2013",Eibach 6362.880 Pro-Plus Suspension Kit,547.2,Eibach,332,56,1.0,5.928571428571429,0.9255295901635912,1.1946105790109216,9.38247086439488,1.0
847,B000CN95AQ,"[3, 3]","I was disappointed with this. It clearly shows two mounts in the pictures, yet the cost is for only one. I attempted to clarify it before I ordered, and there was no way to get an answer. It is another HOAX to get you to think you are getting a great deal, when you can get a much better deal at other outlets. The site is not user friendly, I would beware before you purchase anything if the price seems great, it may just be another hoax to get your money. Never buy from anyone who you can not ask a direct question to. This was a BAD PURCHASE!!!!!!!!",3.0,"03 14, 2010",Energy Suspension 3.1114G Zinc Plated Engine Mount for GM,31.48,Energy Suspension,554,109,1.0,5.08256880733945,1.80147723799699,0.7167663474065529,0.5397664159560505,0.009617060422897339
848,B005TKM8YC,"[1, 1]","This adhesive kit worked great the first time; however, it was helpful to read the instructions and watch the video found on the website and follow it/them exactly. I first moved my car inside a heated building for a couple of hours, which is key to ensuring the glass is not cold when you try to attach the terminal. Then used the alcohol wipe on both the glass (on the black colored part on the side where the electricity flows to the grid)and the terminal several times.Meanwhile, I kneaded the adhesive pack for a long time just to make sure it was mixed. When it was ready, I added one drop to the terminal and placed it on the glass (note: do not attach it to the same spot it was removed from. Gluing it to an area above or below will work just fine) and held it for approximately two minutes. It held and two days later, when I started my car that morning, I had an opportunity to test it and it turned right on and defrosted my window the first time!This product worked great for me and I would recommend it to anyone, so long as they watch the video and follow the instructions.-JC",5.0,"11 3, 2013",Permatex 21351 Electrically Conductive Rear Window Defogger Tab Adhesive - 2 Part Kit,11.98,Permatex,1091,212,1.0,5.14622641509434,3.5037905913335954,1.1946105790109216,0.20541301344197851,1.0
849,B000X25R30,"[1, 1]",it did not fit my 2013 sienna 7 passengers. it is about 3 inches short of width. i am not sure if i would recomand this to others.,2.0,"05 31, 2013","WeatherTech Custom Fit Cargo Liners for Toyota Sienna, Grey",107.95,WeatherTech,130,28,1.0,4.642857142857143,0.4627647950817956,0.4778442316043686,1.8509461436612344,0.0015150606632232666
850,B002XUXUTS,"[4, 6]",Looked promising. Purchased it because it did not require to drill any holes on the bumper. It stopped working after 4 days of installing it. So buyers please beaware before you think about purchasing this item.,1.0,"10 22, 2012",nVISION 60100VA Back Up Sensor System,49.95,nVISION,211,36,0.6666666666666666,5.8611111111111125,0.5949833079623087,0.2389221158021843,0.8564591002860459,0.22940966486930847
851,B003EMAIJE,"[1, 1]","I took this on a camping trip a couple of months ago, needed more space than could fit inside my car.  I drove with it on the roof for about 3.5 hours each way, and though it tended to be a bit noisy on the highway, it certainly held up well.  I wasn't driving in the rain, so I don't know how it would have held up to that.  I stuffed a ton of stuff into it (a cot, three camp chairs, sleeping bags, and two tents), and it never seemed like the seems were going to split or anything.  All in all I've considered it a good purchase.",4.0,"08 28, 2012",Yakima GetOut Cargo Bag,99.0,Yakima,532,113,1.0,4.707964601769913,1.867586494437247,0.9556884632087372,1.6974865050714418,0.04215371608734131
852,B003IS3HV0,"[1, 1]","This stuff is thick and sticky .... it takes a while to dry and did I mention it was sticky?It did the job, although I'm not sure if it's any better than Chamberlain's Leather Milk - it's definitely more work",4.0,"10 14, 2013","Leather Honey Leather Conditioner, the Best Leather Conditioner Since 1968, 8 Oz Bottle",17.95,Leather Honey Leather Conditioner,208,43,1.0,4.837209302325581,0.7106745067327576,0.9556884632087372,0.30777659359628673,0.07466644048690796
853,B001TK7CYM,"[0, 1]","I know they are cheap, but come on.  I put them on and they fog up immediately.  If I stop at a traffic light, they fog up.  Sometimes so badly that I cannot see.  This is a safety hazard.  Use your own discretion, but personally I like to see where I am going.",2.0,"12 27, 2013",Red Baron Motorcycle/aviator Goggles Day Night,11.75,Global Vision Eyewear,261,53,0.0,4.9245283018867925,0.8759476478333988,0.4778442316043686,0.20146935792514592,0.09190857410430908
854,B004XLBMA4,"[0, 4]","It only worked half-way through the first small dent. Then the parts fall off, and the resin solidified inside of the chamber, and it can no longer do it's job. Overall it is really poor in quality, and does not work like it claims. I want to get my money back!",1.0,"09 12, 2012",Cure It Professional Windshield Repair Kit,10.95,Cure It,261,53,0.0,4.9245283018867925,0.8759476478333988,0.2389221158021843,0.1877522952579019,7.176399230957031e-05
855,B0040ZOO9E,"[1, 7]","I suggest that you don't buy this Metered Air Freshener from Amazon. No where it has mentioned that it does NOT come with a spray can inside, basically you are only buying the shell with nothing inside, that's pretty moronic. Get yours from Costco online, it will come with the spray can.Pretty disappointing AMAZON.",1.0,"01 14, 2011","TimeMist Plus Metered Aerosol Dispenser, 3-3/4 Width x 3-1/4 Depth x 9-1/2 Height, White/Beige (320141TM03B)",31.09,Timemist,316,57,0.14285714285714285,5.543859649122807,0.9420569042736554,0.2389221158021843,0.5330793479057689,0.032338500022888184
856,B007G2IH4Q,"[4, 4]",This thing works.  I am 71 years old with a bad back and was concerned if I would be able to crank it without a great deal of effort.  No problem.  Moves my boat easily up a small incline.The low gear requires very little effort.,5.0,"04 24, 2013",Trailer Valet V211 Silver Tongue Jack Dolly,309.99,Trailer Valet,229,46,1.0,4.978260869565218,0.76025644906295,1.1946105790109216,5.3151903202737,0.0005035996437072754
857,B000CIXNZY,"[1, 1]","Got it installed on the Jeep wrangler.  The tail pipe and the muffler are working well with a good sound. A Little louder than the stock version, but not annoying.  Highly recommend as Great Value for the price!",5.0,"02 18, 2013",Dynomax 17309 Exhaust System,154.89,Dynomax,211,38,1.0,5.552631578947367,0.628037936182437,1.1946105790109216,2.655794795661774,0.9997140765190125
858,B00BFWRL3G,"[1, 1]",This is by far the greatest belt i have ever owned. Great product from buckle down. You will not regret it if you buy this product.,5.0,"06 23, 2013",MOPAR Logo Black Blue Stripe Auto Seatbelt Buckle Belt,23.99,Mopar,131,26,1.0,5.038461538461538,0.4297101668616674,1.1946105790109216,0.4113404167339788,0.999865710735321
859,B0009NWQWI,"[1, 1]","It was nice to be able to access your belonging when you needed them, but it lacks support of the bottom. With nothing but poles and material the bag did not sit evenly and not like pictured. It was completely water proof through a torrential down poor. I highly recommend installing before loading.",3.0,"05 2, 2014",Rightline Gear 100B90 Cargo Saddlebag,139.95,Rightline Gear,299,53,1.0,5.6415094339622645,0.8759476478333988,0.7167663474065529,2.3996286503509934,0.9828191995620728
860,B000CGFVHO,"[1, 2]","I had the original pump in my 1998 Silverado Vortec 5.7. It was making a bad sound and I was sure that it was getting ready to ""GoOut"". Decided to replace it with a Delphi Unit. Plans do go bad.... After pulling the bed and replacing the pump, I thought that this was surely a plug and play deal. Wrong!!! I didn't bother to check anything other than my installation ie; wiring etc.. That was my first mistake. I opted to solder and heat shrink the new wiring harness, inspect the connections for proper wiring etc. Put it all back together and truck ran worse than it did beforeI changed it out. What to do, What to do...At this point I had about 4 hrs into this garage project. Now I had to delve into trouble shooting. I checked the obvious, power/grounds etc. Everything looked good. The best thing I ever did was to order a fuel pump pressure gauge (from amazon of course) and check the pressure on the output of the pump. I knew I had found my problem. It read only 38lbs, and it should have been 60-66 lbs. That was on the fuel rail. I further tested the electrical connection at the connector Gray/Black, it had 12.5 volts coming from the battery. When the pump was running for the 2sec with the keyon/keyoff test the voltage reading was 11.6v showing that the pump seemed to have the proper voltage drop.. I further tested the pump by rigging up a ""Tee"" in place of the fuel filter and connecting my pressure testgauge. The ""Dead Head"" test showed the same reading as the fuel rail, 38 lbs.Bingo, Bad Pump!!! Voltage checks out, Pump is low pressure. Electrically the pump was probably fine, I'm not sure how the thing totally works but it is probably a diaphragm leaking or stuck I would guess. The good news is that I have It fixed. My new fuel pump came from Amazon yesterday, and I installed it today. Works like a champ, even though I opted for a Carter/Federal Mogel #P74757M. It was cheaper and it works, 62PSI like it should be. Even though Amazon's website flags this model as not being correct for this make vehicle. You should always double check/crosscheck with another vendor for proper part listing. I always double check with RockAuto.com because they are always correct on the part #'s. I always go with Amazon if they arecheaper than Rockauto with the combined shipping. Most of the time Amazon has the better price with the shipping, so it pays to compare. Always double check the part number with amazon, you will find that they are wrong once in awhile, and if the part that you are looking for doesn't come up for your make/model just type it in directlyand it may be there if they stock it... That's how I found my Carter P74757M for $161.00. It is the exact fuel pump that they sell at Napa for over $300.00.Just because you are buying a new fuel pump don't take it for granted that it will work out of the box Take the time to look at the voltage drops and fix the problem if there is one. Buy a cheap fuel pressure gauge and verify output is in Spec!!! Good Luck.. That will surely save you from doing the job twice like I had to do.By the way, I had absolutely no trouble in returning the defective pump to Amazon.I reported it to Customer service and they gave me the option of replacing it with the same pump or a full refund. That also included a free mailing label sent to my printer for the return shipping. Can't beat that!!!!",2.0,"08 23, 2013",Delphi FG0086 Fuel Pump Module,160.79,Delphi,3367,648,0.5,5.195987654320987,10.709699543321557,0.4778442316043686,2.756958132832698,0.9999997615814209
861,B000GKAZV8,"[1, 1]",This was a very inexpensive mat so I really shouldn't complain.  It's a bit flimsy though and it keeps moving out of place.,3.0,"11 30, 2010",Kraco U810TAN Tan Utility All Purpose Mat,2.99,Kraco,123,25,1.0,4.92,0.4131828527516033,0.7167663474065529,0.05126752171882437,0.30928319692611694
862,B0024NSLJ8,"[3, 3]","I put these headlights in my Jeep in less than 1/2 hour and they are perfect.  I sprung for these that had new lights and that was fine.  They don't come with turn signal lights in them, but mine fit in there perfectly.  Watch an online video about installation and go from there.  Two tiny screws, then pop them out with a screwdriver.  Easy as pie.",5.0,"03 7, 2013",Jeep Grand cherokee (Laredo) Replacement Headlight Assembly - 1-Pair,105.45,Unknown,350,68,1.0,5.147058823529412,1.1238573594843608,1.1946105790109216,1.8080803228260969,0.996046781539917
863,B003F2ELCI,"[1, 1]",Love it! Seems durable. Very warm. Nice inside pocket perfect for my wallet. Lots of vents! Waterproof. The quality of the jacket was definitely above my expectations!,5.0,"09 6, 2013",Joe Rocket Atomic 4.0 Jacket Black Small,143.99,Joe Rocket,167,27,1.0,6.185185185185183,0.4462374809717315,1.1946105790109216,2.468899816820576,0.9999879598617554
864,B000CQOIVO,"[4, 5]",It certainly makes it easy moving a trailer around . Very easy to install this swivel mount jack .The only part I didn't care for is  the jack has to much lateral play at the swivel part of the assembly .There's too much clearance between snap ring and the groove in the casting . When I get around to itI'll put a thin steel spacer between snap ring and casting  to eliminate that .,4.0,"11 4, 2011",Reese Towpower 74410 Trailer Swivel Mount Jack,47.01,Flagline,383,74,0.8,5.1756756756756745,1.2230212441447457,0.9556884632087372,0.8060488949839242,0.9964129328727722
865,B001C8YQ6S,"[2, 2]",no noise less dust alot better stoping good choice worth the money put on front ONLY too agressive for back brakes...,5.0,"09 8, 2009",EBC Brakes DP41305R Yellowstuff Street and Track Brake Pad,111.89,EBC Brakes,117,21,1.0,5.571428571428571,0.3470735963113467,1.1946105790109216,1.9185026772974108,0.9999832510948181
866,B00AYC5GJ4,"[2, 4]","Looks great. The fit, however, is just terrible.At about 50 mph the helmet slides back on your head, causing the top to gouge into your forehead and the bridge of the muzzle to gouge into the bridge of your nose. After 30 minutes this becomes very uncomfortable. At the end of the day its unbearable.My head was measured and I ordered the proper size on the sizing chart so I'm not sure if mine is was mis-marked, they just run big or if its just the way they fit. It just isn't safe to wear.",1.0,"08 20, 2013",Bell Rogue Helmet - Small/Black,249.9,Bell,492,100,0.5,4.92,1.652731411006413,0.2389221158021843,4.284867450680339,0.012432962656021118
867,B008KZK69M,"[1, 2]",The mats fit perfectly in the car I have no complaints and for the price you can&#8217;t go wrong I love them.,4.0,"01 17, 2014",Genuine Hyundai Accessories U8130-3M100 Black Front All Weather Floor Mat for Hyundai Genesis,23.69,Hyundai,110,24,0.5,4.583333333333333,0.3966555386415391,0.9556884632087372,0.4061965182337623,0.9919498562812805
868,B006X8BATI,"[1, 1]","I have a 2009 F150 FX4 that is new to me as I bought it used. I love the truck, but when I look at the front, I see this odd hole in the lower part of the bumper! I see the point of the hole as it is a good place to add a winch and it is generally covered up with a license plate if you have one. In AZ we are not required to have a front plate, and I don't like the look of the &#34;funny&#34; ones so I opted to find something to fix this eye sore. I stumbled across this grill insert pretty randomly and the price was right so I decided to take a chance on it.When I received the insert, I was impressed with the quality. It looks sharp and even after install, I can tell you it is a good investment for that space.My ONE complaint with the product is the terrible instructions. It comes with two screws, two U nuts and a couple of 1.5&#34; concave metal bars. The instructions look like they have been photocopied 100 times and one of the damn photos is actually upside-down. I stared at those photos to get the mounting correct, and studied the instructions, but it is so hard to understand and the pictures are so bad that I honestly don't know if I have it right. I have it installed and it is locked in there, I just can't tell you if it is the way it was intended.This would be a 5 star product if the manufacturers would spend a few cents more to redo their instructions so they are clearer, but as it stands, 4 stars.",4.0,"07 12, 2013",Fits 2009-2013 Ford F150 F-150 Pikcup Bumper Black Billet Grille Grill Insert,35.98,APS,1428,297,1.0,4.808080808080809,4.908612290689047,0.9556884632087372,0.6169248934592978,0.0
869,B000C9SC7M,"[3, 3]",ACDelco shocks are a little more money but outlast all of the competition. This shock is made by Bilstein which is used on most GM trucks when new and has a excellent reputation for quality and longevity.,5.0,"10 22, 2012",ACDelco 540-182 Shock Absorber for select Cadillac/ Chevrolet/ GMC models,111.31,ACDelco,204,37,1.0,5.513513513513511,0.6115106220723728,1.1946105790109216,1.9085578068636588,0.0044693052768707275
870,B000LQB24G,"[0, 1]",I bought it for the specific purpose of drying my beloved motorcycle and it worked so good a riding buddy had to have IT (I gifted it to him)If your trying to dry a car with this REALLY !? Would you go race a NASCAR Sprint Cup car with a go cart ?,5.0,"01 28, 2014",Metro Vacuum SK-1 Air Force Blaster Sidekick Compact &amp; Portable Motorcycle Dryer,70.46,Metro Vacuum,247,52,0.0,4.75,0.8594203337233348,1.1946105790109216,1.2081302944175132,0.9981451034545898
871,B000EVU8MK,"[3, 3]","Only used it once so far winterizing my two boats.  Should have bought this years ago.  Makes the jobs so much easier.  Great buy, seems to be very heavy duty to me.",5.0,"12 12, 2012",INNOVA 3630 Remote Starter Switch,15.09,Innova,165,32,1.0,5.15625,0.5288740515220521,1.1946105790109216,0.25873809456088953,0.0506209135055542
872,B00192JH5W,"[1, 1]",Well worth the money. I always buy heavier than I need for that piece of mind. Very satisfied with this unit.,5.0,"11 11, 2013","Eaz-Lift 48053 1,000 lbs Elite Bent Bar Weight Distributing Hitch with Adjustable Ball Mount and Shank",206.86,Eaz-Lift,109,21,1.0,5.190476190476192,0.3470735963113467,1.1946105790109216,3.5468894791826115,0.9997554421424866
873,B00DC6QDNC,"[1, 1]","fantastic for the price ,a no brainer and had in in no time .bravo.u gotta get these . a whole new look to the golf cart.",5.0,"07 19, 2013",GOLF CART SS WHEEL COVERS HUB CAPS YAMAHA CLUB CAR EZ-GO PAR CAR 8&quot; (Set of 4),48.75,Madjax,121,26,1.0,4.653846153846153,0.4297101668616674,1.1946105790109216,0.8358835062851798,0.9337204694747925
874,B005BH15XS,"[1, 1]","I would recommend weathertech mats for anyone who lives in an area with snow.  When excelerating the water does not run off the end of the mat, but is contained.",5.0,"01 2, 2014","WeatherTech Custom Fit Front FloorLiner for Honda Odyssey, Gray",124.95,WeatherTech,161,30,1.0,5.366666666666666,0.4958194233019239,1.1946105790109216,2.1424337253401693,0.9567076563835144
875,B0009JKIRC,"[3, 4]","Natural product, no petroleum addatives, works very well. Have been using it for over 10 years now - keep coming back.",5.0,"07 16, 2009",Zymol Z503A Cleaner Wax - 16 oz.,12.99,Zymol,118,20,0.75,5.9,0.3305462822012826,1.1946105790109216,0.22273080505937407,0.9722679853439331
876,B000DZBP60,"[0, 10]",have not tried it yet but so far it is far better then expected and I hope to use it soon,5.0,"10 9, 2013",Wagner 0417005 HVLP Control Sprayer,80.45,Wagner,89,21,0.0,4.238095238095238,0.3470735963113467,1.1946105790109216,1.3794221144747223,0.9960724115371704
877,B0054KSFI0,"[1, 1]","These just fit on a 2008 Toyota Highlander with not much room to spare. They look good and seem secure. I haven't put the rooftop carrier on them yet, but don't foresee any problems. Just make sure you measure between your rails (inside to inside) that it can't be more than 43-1/4"" apart.  I measured on the highlander and it was just under so took the chance and got these.  I like that they lock and for the price are a great deal compared to $250+ Yakima and Thule cross bar kits.",5.0,"05 17, 2012",TMS CROSSBAR-CH100 Aluminum Roof Rack Cross Bars Crossbars with Locking for Jeep Patriot Liberty Kia Sorento Sportage Sedona,69.98,TMS,484,97,1.0,4.9896907216494855,1.6031494686762209,1.1946105790109216,1.199900056817167,0.9999902844429016
878,B007GIYLMM,"[1, 1]","I have been.searching for a Truck Bed Cover for our trip to secure our luggage without having to cram everything in the cab during pit stops. I called the manufactured for the size and model for my vehicle & their price was reasonable but preparing for a family trip I was trying to save what I could. They said Amazon had their product for less & will guarantee faster shipping also. With my prime membership it came in within the 2 day delivery. The installation required no drilling, just a socket wrench with a 17mm adapter. Awesome cover for the money. So far so good. Cover is low profile so it is hard to tell when parked it has one on. Overall very satisfied with the product on my 2008 Chevy Silverado Crew Cab.",5.0,"10 14, 2013",TonnoPro LR-1035 Lo-Roll Black Tonneau Cover,269.0,TonnoPro,720,133,1.0,5.413533834586465,2.198132776638529,1.1946105790109216,4.612362321860787,1.0
879,B000JFJM14,"[4, 4]","As Serasbach stated in his post this device does not work with synthetic motor oils.I used it once and it worked perfectly but upon using it a second time, oil began to come out of the handle!I contacted customer support that they stated that the part in fault was not user replaceable, and since my unit was a year old it was not under warranty.Well for one oil change this was a complete waste of money for me. If you are using a synthetic motor look elsewhere.",1.0,"01 30, 2010",Mityvac 7400 7.3 Liter Fluid Evacuator,64.75,Mityvac,463,90,1.0,5.144444444444447,1.4874582699057717,0.2389221158021843,1.1102247596300594,0.9429400563240051
880,B0002NIKFC,"[1, 1]",Look good in my car little on the big side of things kinda wide but otherwise they are great.,5.0,"07 21, 2009",Plastcolor 1350R01 Chevy Racing with Flag Trim-To-Fit Molded Front Floor Mats - Set of 2,24.95,Plasticolor,93,19,1.0,4.894736842105263,0.3140189680912185,1.1946105790109216,0.4278008919346715,0.9932746887207031
881,B005CCJ25K,"[1, 1]","I do a lot of night driving though dark areas, have halogen lights which suck for this, but I'm too poor for an HID retrofit. These dually d2s are the perfect solution. They light up the road better than HIDs (as observed on my other vehicles)...and I don't mean a little better, I mean a million times better. It's a more power, super white light with way better spill to the sides (great for spotting deer).  Even mounted as low as the fog light housings, with no cut off like HIDs, these things blind the hell out of oncoming traffic...so I have to be mindful of that.The most important part...not a SINGLE ounce of buyer's remorse. Like I said, I'm poor, and spending anything over 50 bucks involves A LOT of research and gut checks and want/need analysis, and putting it in the cart and removing it and putting it back in and removing it...I'd pay 350 bucks over and over again to have this kind of lighting.",5.0,"12 3, 2013","Rigid Industries 50231 D2 Driving Light, (Set of 2)",299.99,Rigid Industries,913,180,1.0,5.072222222222221,2.974916539811544,1.1946105790109216,5.143727036933152,4.798173904418945e-06
882,B002NZWGWK,"[1, 2]","I must agree with many of the posts regarding the condition of the hitch. If they would only put the hitch in a box it would make a big difference in the quality of the part received. I don't understand why Draw-Tite, has not changed the shipping process.Regarding the four bolts, it's difficult to put the bolts into the frame. Why don't you give us the same type of bolts with starter ends just like the manufacture used.",4.0,"06 14, 2013",Draw-Tite 24847 Class I Hitch for Toyota Prius '10,113.86,Draw-Tite,423,83,0.5,5.096385542168675,1.3717670711353227,0.9556884632087372,1.952280944115499,0.07504290342330933
883,B005GYDBNS,"[1, 2]","When I decided on using Mobil 1 oil in my new car, I decided to use the same brand filter. I do not have any way to tell if this filter is any better or worse than the other major brands out there but I trust the name and the numerous positive reviews on Mobil 1's line of products around the internet.As seen by the glossy finish, the outside of this filter could be slippery if your hands are oily or sweaty. Though I have never had any problem in getting a good hand grip on the filter, it is also constructed to be able to accept an oil filter wrench cap.",5.0,"02 4, 2013",Mobil 1 M1-110 Extended Performance Oil Filter,11.95,Mobil 1,559,114,0.5,4.9035087719298245,1.8841138085473108,1.1946105790109216,0.2048986235919569,0.9355906248092651
884,B004G08K9I,"[2, 8]","Should have sent it back when I noticed the package Scotch-taped together as if it had been returned. Yours might be OK, but in my case the threads on the main chamber seemed to be stripped. The top when screwed on would pop out instead of tighten. I blew up three tubes of grease, the one with that came with this gun and two of the three-pack of grease cartridges I bought with it. Heck of a mess. I threw the gizmo and grease ($20 worth) and half a roll of shop towels plus the unused tube into the trash. Off to my dad's to &#34;borrow&#34; one of his grease guns.",1.0,"06 24, 2013",Lumax LX-1172 Black Mini-Pistol Grip Grease Gun with 3 oz. Cartridge,19.0,Lumax,568,116,0.25,4.896551724137932,1.9171684367674389,0.2389221158021843,0.32578023834704445,0.00016477704048156738
885,B004A6JA2O,"[1, 1]","Works better than the OEM Toyota filter and much cheaper, too. I like it better than the Fram filter because it allows more airflow. Just sprinkle some baking soda in the grooves if you want odor control beyond the carbon. We need the filter on the Big Island of Hawaii due to the volcano smoke and this works great.",5.0,"04 3, 2014",ATP RA-31  Carbon Activated Premium Cabin Air Filter,19.0,ATP,316,59,1.0,5.3559322033898304,0.9751115324937836,1.1946105790109216,0.32578023834704445,0.9986549615859985
886,B000P70UP8,"[0, 1]",We have used these in the past but the quality this time was not very good.  They did not adhere to the surface.  We will not be purchasing them again.,2.0,"08 30, 2013",Fibreglass Evercoat 116 Q-Pads Sound Deadener 12 x 12 (6 Per Pack),22.56,Evercoat,151,30,0.0,5.033333333333333,0.4958194233019239,0.4778442316043686,0.3868211672162801,0.08731821179389954
887,B004ZBD69M,"[0, 1]","Cheap, ultra cheap. I bought this because it was the only one I could find on line without going to the very expensive custom cover. The material is nylon and not very nice. The seat back is yellow stretch polyester that looks terrible on the front seats which you can see from the interior of the coach. The arm covers don't fit properly, two black elastics inside the cover do not fit over the arms, and they are  sewn in such a way that they ruin what little good affect on covering worm chair arms they do have. Don't buy these and expect it to improve the appearance of your coach. They are and look cheap. In fact I can't think of one thing to say good about them except they don't cost much and as usual the Amazon delivery was fast and accurate.",1.0,"07 4, 2013",Classic Accessories 80-112-012401-00 Overdrive RV Captain Seat Cover,32.81,Classic Accessories,753,148,0.0,5.087837837837838,2.446042488289492,0.2389221158021843,0.5625710326403437,0.009287923574447632
888,B000H3TUE2,"[2, 2]","You can't go wrong with PIAA. The color is rich and the output is great. They are a lot better than the stock bulbs my truck came with. I paired these with a set of PIAA Xtreme White Plus bulbs and I am just amazed on how much light they give off. The price is a bit steep, but well worth it in my opinion.",5.0,"04 6, 2012",PIAA 13511 H11 12-Volt Plasma Ion Crystal Yellow 55=100-Watt Bulb - Twin Pack,68.0,Piaa,306,66,1.0,4.636363636363637,1.0908027312642326,1.1946105790109216,1.165950326715738,0.9999999403953552
889,B000C1EY0E,"[0, 1]","My husband added this item to his trauma kit, it was something he wanted to put in his trauma bag.",5.0,"12 24, 2012",Airtex 5S2410 Map Sensor,47.69,Airtex,98,20,0.0,4.9,0.3305462822012826,1.1946105790109216,0.8177083982510815,0.00033974647521972656
